Phase1,Phase2,Phase3,Phase4,Phase5,Phase6,Phase7,Phase8,Phase9,Phase10,Phase11,Directivity
0.13118013835503,0.934497479498591,0.502601640153062,0.7463315557641,0.215402090317579,0.175269975912561,0.709822534079181,0.919229476069177,0.0505931602049875,0.741196817222277,0.812142346637307,5.31152632131086
0.222664133488816,0.682002091896255,0.137173140997479,0.208839529500716,0.136082156024207,0.745281327922453,0.024951952922906,0.672544964795639,0.398583574035213,0.430309188931794,0.786565336222667,8.09769003458194
0.911826206985122,0.972019617048529,0.542719798144749,0.926136043704875,0.402608228832041,0.134732495427076,0.0344443884273153,0.316711559379629,0.477447562645173,0.266358752256918,0.54322274530896,6.31293354998677
0.452051877177734,0.795781639174706,0.714974315303017,0.195618260447007,0.69702626655013,0.16490213505633,0.999484739394132,0.310143435106867,0.469412594911702,0.430467725269786,0.333287651439191,9.01416664391766
0.281298894713723,0.637504792086697,0.484295638062086,0.446282767366546,0.240317292079332,0.365510321010453,0.163964285702983,0.954818511931235,0.806145554268653,0.456753045437435,0.148848828834217,9.38188754393975
0.322047682391795,0.185303253160335,0.443117622583645,0.507449230331135,0.240091405266683,0.76372097979401,0.94302932292045,0.39716286853558,0.657002897422356,0.316143310540188,0.0679022171101685,9.24901030928012
0.0149718732492623,0.808614091355992,0.232102088376256,0.68900050389208,0.142872375457204,0.809213444207282,0.287078648887498,0.0532168226667747,0.767783036353717,0.687939697294925,0.486518645852184,6.2543879134688
0.897758135981847,0.302274267591853,0.614295296657957,0.930743809973119,0.860992158632394,0.0256661571447183,0.267973479975175,0.725856272683375,0.105598179849573,0.304447329180671,0.751652420635587,5.49217252906195
0.950300306673203,0.250256895839402,0.263063849705419,0.785388425939953,0.794257902005536,0.0883460784889695,0.582501065847465,0.380804059070094,0.795087071499692,0.851530906345968,0.68181815690851,7.60246842417297
0.780552107085691,0.393275816834247,0.746977030225627,0.535327122939967,0.814745567026607,0.135766857851685,0.85925898652865,0.566805238125981,0.0826673443943822,0.493175475438574,0.971374228106842,7.80284908108889
0.0364666696050324,0.839790039270438,0.79156159429546,0.331422151297026,0.75781445243288,0.859197054551838,0.586881459926407,0.625407235577456,0.165956519143789,0.566210546506018,0.132228635312263,7.05174073444071
0.868315645023836,0.27781988747106,0.17565937022788,0.421200239116345,0.548467091063746,0.861831173792362,0.434964443843065,0.133641011093703,0.503062382064046,0.768103692349086,0.44435648736278,9.45311989131478
0.927977499036112,0.384772944691674,0.0229697283080909,0.62659382249888,0.625639894145872,0.935555489855307,0.0718884487159687,0.414691677751671,0.821628123982054,0.143906250989125,0.435153804563848,5.90878985291849
0.23427596441189,0.788478744146833,0.853520484741766,0.082713440123154,0.461725817422988,0.265958483525746,0.910124404406736,0.857630354414734,0.152434363150945,0.911725432040745,0.0517384015150651,4.08348520541701
0.664611977296899,0.54898590852555,0.47061805577277,0.159444405222323,0.456560383795528,0.263391805410315,0.896102630196408,0.656855411280723,0.161624569996848,0.517600901612598,0.515801514318984,11.0159125340465
0.816515622225222,0.294940036693592,0.0155633496384621,0.968365985818117,0.422599303539243,0.00848788732720562,0.965167809485804,0.892125694198672,0.940786515773475,0.293621435722351,0.508281950549344,3.722623409983
0.893418310270075,0.349682615884194,0.161852369575746,0.453781024443755,0.263615980594755,0.972448552833468,0.330412804065314,0.952091716814216,0.66167927284473,0.910640185350272,0.126550452219654,5.37864697150464
0.314907434643813,0.735032362421763,0.891390747752842,0.601282538562859,0.165183862810829,0.395369936960466,0.858728013810956,0.855255032972437,0.652747427342625,0.46300400605574,0.0655670910232499,7.8232460990968
0.649293363451439,0.563743095932173,0.149317808943064,0.947699320970026,0.726857985089441,0.336785706046866,0.120688903850115,0.337173817072037,0.200909037402786,0.434946034055258,0.16150354473139,8.71385120719322
0.292562662837379,0.414654045126983,0.907897207621928,0.88150705497188,0.794987152688188,0.190322541630716,0.684933284778825,0.185792804042545,0.901259355550919,0.127657616338287,0.515212365141302,6.44521178512002
0.643713814316778,0.778575337520064,0.758791374138704,0.0298037510244034,0.149113954423436,0.0422720344141293,0.992777985318253,0.164715286629571,0.0318910621708163,0.548261228513423,0.319782416290628,4.81212988030823
0.876724710392051,0.195125422467092,0.291763009219518,0.610809765076392,0.158608710252338,0.559059468546347,0.333679488959492,0.145548722511949,0.683208958432086,0.226009353737152,0.711331256747253,9.07847503541305
0.386982263581377,0.302805710680236,0.225330748593674,0.37011485488001,0.454920616853621,0.781008332893452,0.0299937227694814,0.831862431038595,0.758411395370753,0.170976991560975,0.40950468204711,9.0937071639751
0.916039507252031,0.676755865963862,0.0330397175414435,0.0682777091610898,0.542586298176754,0.617857999926544,0.398394613277175,0.467126301038285,0.456982421311348,0.914014471906947,0.166568349602429,7.16831285545576
0.741756488192232,0.56999378964442,0.312708013636091,0.0695384381941898,0.886059447535204,0.773883735956881,0.844745555413568,0.302738096191894,0.2017688179614,0.085507819040502,0.585563012063372,6.75333646503513
0.334489958050628,0.66120123751768,0.112718543794045,0.219078029976709,0.597307816897534,0.355483053210576,0.444069146462446,0.998582747964093,0.154218396377317,0.987154973303074,0.541098497343802,7.25437479831357
0.01728666274996,0.820869873222982,0.0519657571006826,0.775651629168384,0.316401980712911,0.677649021125905,0.0809031212005479,0.513316321778576,0.613165444554548,0.482830353612618,0.741990186076488,7.04450790932073
0.703142133552682,0.185392432067206,0.494800473478371,0.0675348953885959,0.271259345255752,0.996057993512201,0.966772734599898,0.0198802425268727,0.554329013606475,0.935183464561534,0.651124595434581,4.53172816715191
0.766325414727063,0.0849047557154778,0.800656841756099,0.381778547104913,0.0529004085590662,0.793024615219,0.146581916725092,0.704903369350431,0.946680317206556,0.59504477877306,0.537371819391747,6.40650007554401
0.829805308727339,0.884346934460127,0.363076736148188,0.0866037110707794,0.0494811778107135,0.462518907141595,0.0311812291291949,0.89455983971733,0.479272315829404,0.430370350719035,0.754631168731912,5.68423317510799
0.518577862822176,0.877205624563773,0.014335201709626,0.837907928839244,0.00277726301035564,0.228601931142553,0.057724661787936,0.279294717329795,0.808817950752362,0.776435171188371,0.437800979530597,4.87169302438302
0.399911647755285,0.244394648638748,0.164943327184406,0.517571072728597,0.166605555402002,0.139632219881496,0.450520364045629,0.414560741397898,0.299176809409439,0.505062643932197,0.00743398631304104,13.356335442275
0.292191941258996,0.0381372102780683,0.622593101771087,0.0718883798059382,0.154186796328647,0.130245464176148,0.405893435752428,0.558312991819774,0.758949493627389,0.0393353053217869,0.696893157528828,8.12370228928075
0.735528340126768,0.299182447711425,0.922307486098732,0.589938107842615,0.11288245402405,0.386751689928881,0.480894069138702,0.954018496441064,0.165807719237141,0.470651177294595,0.236508536553445,7.82034309318506
0.172933984228837,0.604201371410875,0.622263394502835,0.712881042067535,0.957705360040264,0.610795325655869,0.224043297062905,0.270991632181894,0.444326372982936,0.0472418642499147,0.154321036496716,7.94302851227696
0.0703249862057982,0.920307809855616,0.14280708028639,0.361510548449933,0.894738774357843,0.660255112760219,0.626243566530897,0.957448044759984,0.569577954835999,0.286228759480745,0.150697854635321,5.66558178409223
0.973843656534486,0.65127389227238,0.545158254002233,0.580403901025315,0.902861998640498,0.197468784021673,0.185262045033465,0.340393832947339,0.436059485319176,0.871592226041002,0.0352333931206286,6.5084720513136
0.997473590527122,0.408239048905401,0.811580370555859,0.949043487825177,0.0369500341113256,0.40220118562385,0.102890565785709,0.797168416106138,0.0206982516943096,0.66696032719503,0.482497885655866,4.53656964742324
0.589798414066009,0.221737864677218,0.831780667113715,0.481471310454057,0.55319444212624,0.357267496063222,0.305118634242857,0.222942457303024,0.594156582824127,0.694921801742719,0.723996798224702,11.6178733085243
0.327107540201993,0.748173448548367,0.0597168188471863,0.520272847929746,0.0973182299938237,0.174564694266717,0.676285910844845,0.853820653478526,0.722712177220405,0.0945434330279673,0.941368167780173,5.38697513522448
0.477248099912778,0.906276261718832,0.314715833037303,0.773330533326082,0.844090755978237,0.896839053610339,0.202247863752477,0.613004925062945,0.744631707005707,0.753050766208659,0.506751518083194,10.2903404409656
0.807780276689711,0.914547669977268,0.204109160472015,0.888555640386203,0.971498813541341,0.510347265776784,0.752838767890722,0.604039353038308,0.743098019942324,0.0587649441924019,0.694079217184006,8.20267963327484
0.858664514477738,0.845239479987454,0.808981005633638,0.0663920429377366,0.711068571831743,0.328894226293946,0.47249988558195,0.211278206451183,0.146566607973409,0.42304926860938,0.763170709814186,7.10863517285548
0.919639622389278,0.288827881111398,0.315915858672465,0.707085648404916,0.582590049732679,0.0910999176492376,0.499646022462378,0.714194308277942,0.454672886180149,0.718965589013323,0.914110690553541,9.04054418695587
0.60548342942332,0.0699920659095549,0.446437819390488,0.408858579109136,0.559460100162399,0.768557182649249,0.511635363191162,0.503685019603014,0.893302017429698,0.255989733686703,0.851168597444424,9.93692670465721
0.578724627331948,0.597360337717608,0.539214762452108,0.862887687318,0.337662160067487,0.0547638902751019,0.280710059568861,0.39777506332035,0.965308489586805,0.125285773623766,0.729620428688963,7.74045874135059
0.978266498075685,0.610545689960157,0.207239615698865,0.443733791198633,0.052592976855206,0.62177915506624,0.70460337081528,0.973692092173653,0.756299326311844,0.755631144364401,0.733644700641499,8.17283140846892
0.74329898616326,0.112807443611263,0.121948508016019,0.338661135259616,0.580950801518361,0.616946781348841,0.141939128993427,0.469418712420508,0.361924175735118,0.958183685764747,0.118190546381078,7.96060215396161
0.500040125433928,0.161931072286693,0.464635908428726,0.972150395908081,0.974835096642457,0.382877838479692,0.698948057815394,0.292055319003236,0.193725775308585,0.255947696538036,0.656986055209819,7.79919741624825
0.76784524144751,0.840841773918201,0.0800174626521571,0.17535795816017,0.0190818301941925,0.107554253011632,0.886438568124078,0.134879417010489,0.639328737086744,0.645075834557179,0.150481075288672,4.73505145642839
0.811229837037975,0.700380652242349,0.732404472536596,0.693163826174792,0.257363712061373,0.968616057134494,0.255213700708887,0.469204663912107,0.907204413904435,0.574868072742075,0.674079281053249,10.4179764017743
0.579102378051393,0.679657290359151,0.0451681510370472,0.151493374707984,0.0303748538120543,0.828983657168719,0.662019901190595,0.543309460195946,0.0664290614336153,0.409907134542206,0.6713600047251,7.12203390939881
0.932595595602116,0.357045689600409,0.441419628516826,0.746857790274912,0.6473070595888,0.315110770427514,0.283195797488361,0.920585420245033,0.680299031240629,0.0607538266624996,0.586815083458054,8.38626477789444
0.19531068762278,0.0683421013199998,0.547910485202282,0.346895071225794,0.545202018146799,0.142466153889893,0.0989757431403075,0.768500348614801,0.522522462479471,0.778979714600369,0.818127035648637,7.79630397942545
0.298403516749527,0.0155619897058517,0.967560092958886,0.445855807945585,0.168666137221386,0.161948348787278,0.764588118217942,0.626045119312945,0.205132000068487,0.77856026746012,0.600973375759827,6.66318238343888
0.189890210967894,0.550601316122123,0.466717153895459,0.797152074327982,0.12620796557577,0.0853117684667679,0.173958816436137,0.2990545987169,0.714814551819887,0.565474991778625,0.244068075123096,9.69225250680016
0.420713281017701,0.769050124246722,0.794172541662225,0.518108887947198,0.528180008777724,0.305724185917391,0.739280254762875,0.255923309906413,0.863734363067503,0.818688320852351,0.564490835044237,11.3507009075611
0.69813949416801,0.966699880410539,0.160494259305882,0.670452313943693,0.659768089052821,0.257844607136469,0.531937852326263,0.746304215368929,0.865124771594212,0.838109598205959,0.54872490239245,9.99515027736438
0.944270555588618,0.998004453826668,0.709678601429849,0.53123094623095,0.780046865818918,0.0130003696070955,0.0843609844948922,0.693098024086228,0.800718934253148,0.601351584901179,0.550760009072648,7.22581786663236
0.743364375305464,0.89135956750037,0.104280129757905,0.0812125441287237,0.728071628580666,0.468266408163525,0.180951132616619,0.0979260642991792,0.717694413153969,0.720101379349406,0.103877863419089,5.52557689167062
0.172218756995152,0.250763198461419,0.75639075204549,0.135356174839116,0.110741618851839,0.524246283910237,0.803239058426871,0.593041173846822,0.234740388561955,0.520171423836899,0.527097095736865,9.53238606004182
0.259574036627165,0.784686403381137,0.699684365548585,0.449458766449997,0.566872110933227,0.163660243276339,0.416323845848219,0.456416565699868,0.994801287728179,0.775311889753122,0.293000598740113,9.33295216369018
0.173450039088169,0.172155408593653,0.599924067888943,0.836601311592671,0.795951076151279,0.858912957990505,0.859736375332612,0.82768548662079,0.633708987162591,0.797011984920665,0.690981340476419,9.7817610660552
0.93658243114794,0.0121282559324327,0.151397283461923,0.53111827878138,0.947354622036794,0.254071640820791,0.616507272130392,0.469691125126316,0.771157802986477,0.780272346189622,0.523769619753989,6.88101540044832
0.125047032011587,0.290539433058179,0.434218995637637,0.00986305897022088,0.328334034072977,0.406261594950709,0.26351344986344,0.0664967938310963,0.0639762727097205,0.210680104915079,0.930238086075875,10.2793883596292
0.106253707943892,0.455099445105944,0.255784680558707,0.583703655349297,0.242109879765398,0.144550095329112,0.556598734497377,0.049670762126564,0.129032481824298,0.475927427499338,0.94919796581948,8.934087360015
